date_time,1A03_1,1A03_2,1A04_1,1A04_2,1A04_3,1A04_4,1A04_7,1A06_5,1A06_8,1A07_1,1A07_11,1A07_12,1A07_2,1A07_3,1A07_8,2A01_3,2A01_4,2A01_5,2A01_6,2A03_1,2A03_4,2A03_5,2A03_6,1A01_1,1A02_1,1A05_1,1A05_2,2A04_5,2A05_1,2A06_1,2A07_1
2019-01-04T17:00:00,1121404.38,318875.38,688761.56,497809.09,472881.56,596240.12,0.0,11980.68,0.01,13114.08,329.8,422.82,38794.12,10659.5,17032.25,0.0,143365.33,137170.16,61586.91,0.0,180119.12,436585.03,1.48,7794610,2.1,1217808.38,0.0,0.0,2.1,5828442,168
2019-01-04T18:00:00,1121433,318883.84,688768.19,497819.69,472883.56,596254.25,0.0,11981.26,0.01,13114.32,329.81,422.83,38794.28,10659.51,17032.9,0.0,143367.69,137170.64,61587.12,0.0,180119.12,436595.75,1.48,7794766.5,2.1,1217835.75,0.0,0.0,2.1,5828530,168
2019-01-04T19:00:00,1121458.12,318889.75,688773.44,497829.59,472885.59,596261.88,0.0,11981.85,0.01,13114.52,329.82,422.83,38794.4,10659.51,17033.5,0.0,143376.19,137175.84,61588.35,0.0,180119.12,436618.03,1.48,7794894.5,2.1,1217863.25,0.0,0.0,2.1,5828623,168
2019-01-04T20:00:00,1121479.5,318894,688777.81,497836.94,472887.59,596267.44,0.0,11982.43,0.01,13114.68,329.82,422.84,38794.52,10659.51,17034.03,0.0,143380.53,137180.95,61589.91,0.0,180119.12,436647.47,1.48,7794998.5,2.1,1217888.38,0.0,0.0,2.1,5828709,168
2019-01-04T21:00:00,1121498.62,318898.56,688782.31,497843.69,472889.66,596274.56,0.0,11983.02,0.01,13114.92,329.83,422.85,38794.68,10659.51,17034.61,0.0,143383.16,137184.72,61591.44,0.0,180119.12,436679.16,1.48,7795099.5,2.1,1217913.38,0.0,0.0,2.1,5828789,168
2019-01-04T22:00:00,1121517,318903.69,688786.62,497849.31,472891.69,596283.62,0.0,11983.61,0.01,13115.04,329.84,422.86,38794.8,10659.52,17035.25,0.0,143385.3,137187.77,61593,0.0,180119.12,436710.78,1.48,7795200,2.1,1217937.75,0.0,0.0,2.1,5828867.5,168
2019-01-04T23:00:00,1121534.12,318908.47,688791.19,497852.41,472893.75,596289.38,0.0,11984.19,0.01,13115.16,329.85,422.86,38794.92,10659.52,17035.83,0.0,143386.67,137188.88,61594.53,0.0,180119.12,436719.91,1.48,7795292.5,2.1,1217962,0.0,0.0,2.1,5828917.5,168
2019-01-05T00:00:00,1121549,318912.81,688795.75,497854.19,472895.81,596293.25,0.0,11984.78,0.01,13115.28,329.86,422.87,38795.08,10659.52,17036.37,0.0,143388.03,137190,61596.09,0.0,180119.12,436721.28,1.48,7795378,2.1,1217986.62,0.0,0.0,2.1,5828958,168
2019-01-05T01:00:00,1121562.5,318916.62,688800.31,497856,472897.81,596296.88,0.0,11985.37,0.01,13115.52,329.86,422.88,38795.2,10659.52,17036.94,0.0,143389.38,137191.05,61597.65,0.0,180119.12,436722.66,1.48,7795460,2.1,1218011.25,0.0,0.0,2.1,5828999.5,168
2019-01-05T02:00:00,1121575.88,318920.09,688804.75,497857.75,472899.84,596300.12,0.0,11985.95,0.01,13115.68,329.87,422.89,38795.32,10659.53,17037.58,0.0,143390.73,137192.16,61599.18,0.0,180119.12,436724.09,1.48,7795539,2.1,1218035.38,0.0,0.0,2.1,5829039.5,168
2019-01-05T03:00:00,1121588.62,318923.59,688809.31,497859.56,472901.91,596302.12,0.0,11986.54,0.01,13115.8,329.88,422.9,38795.44,10659.53,17038.16,0.0,143392.08,137193.2,61600.71,0.0,180119.12,436725.47,1.48,7795616,2.1,1218059.25,0.0,0.0,2.1,5829079.5,168
2019-01-05T04:00:00,1121601.5,318927.03,688813.69,497861.34,472903.94,596304.19,0.0,11987.14,0.01,13115.92,329.89,422.9,38795.6,10659.53,17038.7,0.0,143393.45,137194.31,61602.24,0.0,180119.12,436726.88,1.48,7795693.5,2.1,1218083.38,0.0,0.0,2.1,5829120,168
2019-01-05T05:00:00,1121614.38,318930.47,688818.25,497863.16,472906,596306.31,0.0,11987.73,0.01,13116.16,329.9,422.91,38795.72,10659.53,17039.27,0.0,143394.81,137195.36,61603.77,0.0,180119.12,436728.25,1.48,7795771,2.1,1218107.38,0.0,0.0,2.1,5829161,168
2019-01-05T06:00:00,1121627.12,318933.84,688822.69,497864.91,472908.06,596308.38,0.0,11988.33,0.01,13116.28,329.9,422.92,38795.84,10659.54,17039.91,0.0,143396.19,137196.48,61605.33,0.0,180119.12,436729.62,1.48,7795848,2.1,1218131.25,0.0,0.0,2.1,5829201,168
2019-01-05T07:00:00,1121640.12,318937.28,688827.12,497866.69,472910.09,596310.44,0.0,11988.92,0.01,13116.4,329.91,422.92,38796,10659.54,17040.5,0.0,143397.23,137197.52,61605.93,0.0,180119.12,436729.97,1.48,7795926,2.1,1218155.75,0.0,0.0,2.1,5829237.5,168
2019-01-05T08:00:00,1121653.88,318941.03,688831.44,497868.5,472912.16,596312.5,0.0,11989.52,0.01,13116.56,329.92,422.93,38796.12,10659.54,17041.03,0.0,143398.23,137197.92,61606.2,0.0,180119.12,436730.09,1.48,7796008,2.1,1218180.25,0.0,0.0,2.1,5829271,168
2019-01-05T09:00:00,1121667.75,318944.62,688836.06,497870.34,472914.16,596315.75,0.0,11990.11,0.01,13116.68,329.92,422.94,38796.24,10659.54,17041.61,0.0,143400.81,137199.59,61606.5,0.0,180119.12,436730.28,1.48,7796095.5,2.1,1218204.75,0.0,0.0,2.1,5829313,168
2019-01-05T10:00:00,1121691.5,318948.41,688840.56,497882.41,472920.94,596321.62,0.0,11990.7,0.01,13116.8,329.93,422.94,38796.36,10659.54,17042.26,0.0,143402.45,137201.28,61606.83,0.0,180119.12,436730.41,1.48,7796215,2.1,1218231,0.0,0.0,2.1,5829368,168
2019-01-05T11:00:00,1121722.12,318952.62,688845.12,497895.31,472927.44,596329.88,0.0,11991.29,0.01,13116.92,329.94,422.95,38796.52,10659.54,17042.88,0.0,143402.52,137202.95,61607.22,0.0,180119.12,436730.53,1.48,7796344.5,2.1,1218256.62,0.0,0.0,2.1,5829421,168
2019-01-05T12:00:00,1121751.25,318956.81,688849.62,497907.59,472933.59,596339.06,0.0,11991.89,0.01,13117.04,329.94,422.96,38796.64,10659.54,17043.41,0.0,143403.53,137203.28,61607.76,0.0,180119.12,436730.75,1.48,7796475.5,2.1,1218282.25,0.0,0.0,2.1,5829477.5,168
2019-01-05T13:00:00,1121779.38,318960.81,688854.12,497919.75,472939.16,596345.81,0.0,11992.48,0.01,13117.16,329.95,422.97,38796.76,10659.54,17043.98,0.0,143406.09,137205.05,61608.33,0.0,180119.12,436730.88,1.48,7796603,2.1,1218309.25,0.0,0.0,2.1,5829541,168
2019-01-05T14:00:00,1121808.5,318964.62,688858.88,497932.25,472944.59,596352.06,0.0,11993.07,0.01,13117.32,329.96,422.98,38796.92,10659.55,17044.63,0.0,143407.64,137206.72,61608.99,0.0,180119.12,436731.06,1.48,7796730.5,2.1,1218335.25,0.0,0.0,2.1,5829602,168
2019-01-05T15:00:00,1121838.25,318968.81,688863.44,497941.84,472950.19,596360.31,0.0,11993.66,0.01,13117.44,329.97,422.98,38797.04,10659.55,17045.23,0.0,143407.7,137206.95,61609.83,0.0,180119.12,436731.19,1.48,7796857.5,2.1,1218361,0.0,0.0,2.1,5829661.5,168
2019-01-05T16:00:00,1121866.38,318974.31,688868.19,497950.75,472955.44,596367.38,0.0,11994.26,0.01,13117.56,329.98,422.99,38797.16,10659.55,17045.77,0.0,143407.73,137207.2,61610.64,0.0,180119.12,436731.31,1.48,7796986,2.1,1218387,0.0,0.0,2.1,5829719,168
2019-01-05T17:00:00,1121888.38,318980.47,688872.75,497958.56,472958.69,596374.19,0.0,11994.85,0.01,13117.68,329.98,422.99,38797.32,10659.55,17046.34,0.0,143407.8,137207.44,61611.45,0.0,180119.12,436731.41,1.48,7797108,2.1,1218413.25,0.0,0.0,2.1,5829775,168
2019-01-05T18:00:00,1121906.38,318988,688877.75,497964.25,472960.69,596379,0.0,11995.43,0.01,13117.8,329.99,423,38797.44,10659.56,17046.98,0.0,143410.39,137207.84,61612.26,0.0,180119.12,436742.16,1.48,7797221.5,2.1,1218438.38,0.0,0.0,2.1,5829846,168
2019-01-05T19:00:00,1121922.5,318993.38,688882.38,497967.44,472962.69,596383.38,0.0,11996.03,0.01,13117.92,330,423.01,38797.56,10659.56,17047.58,0.0,143424.16,137212.31,61613.97,0.0,180119.12,436764.53,1.48,7797325.5,2.1,1218464.62,0.0,0.0,2.1,5829945.5,168
2019-01-05T20:00:00,1121938.25,318997.84,688887.06,497969.19,472964.69,596387.81,0.0,11996.62,0.01,13118.08,330.01,423.02,38797.68,10659.56,17048.11,0.0,143436.98,137217.44,61615.92,0.0,180119.12,436795.12,1.48,7797425.5,2.1,1218489.38,0.0,0.0,2.1,5830049.5,168
2019-01-05T21:00:00,1121953.75,319002.31,688891.62,497970.94,472966.69,596392.5,0.0,11997.22,0.01,13118.2,330.02,423.02,38797.84,10659.56,17048.68,0.0,143446.27,137221.05,61617.9,0.0,180119.12,436826.69,1.48,7797524.5,2.1,1218514.38,0.0,0.0,2.1,5830148.5,168
2019-01-05T22:00:00,1121969,319006.62,688896.12,497972.69,472968.75,596397.12,0.0,11997.83,0.01,13118.32,330.02,423.03,38797.96,10659.57,17049.34,0.0,143448.7,137224,61619.85,0.0,180119.12,436858.03,1.48,7797622.5,2.1,1218539.62,0.0,0.0,2.1,5830236,168
2019-01-05T23:00:00,1121983.75,319011.03,688900.62,497974.5,472970.75,596401.88,0.0,11998.43,0.01,13118.44,330.03,423.04,38798.08,10659.57,17049.96,0.0,143450.05,137225.12,61621.8,0.0,180119.12,436867.25,1.48,7797714,2.1,1218564.25,0.0,0.0,2.1,5830295.5,168
2019-01-06T00:00:00,1121997.88,319015.03,688904.88,497976.25,472972.75,596406.62,0.0,11999.02,0.01,13118.56,330.04,423.05,38798.24,10659.57,17050.5,0.0,143451.39,137226.23,61623.75,0.0,180119.12,436868.62,1.48,7797802.5,2.1,1218589,0.0,0.0,2.1,5830350,168
2019-01-06T01:00:00,1122011,319018.88,688909.25,497978,472974.75,596411.25,0.0,11999.62,0.01,13118.68,330.05,423.05,38798.36,10659.57,17051.06,0.0,143452.73,137227.28,61625.67,0.0,180119.12,436870.09,1.48,7797889,2.1,1218613.38,0.0,0.0,2.1,5830405,168
2019-01-06T02:00:00,1122024,319022.72,688913.75,497979.75,472976.81,596416,0.0,12000.21,0.01,13118.84,330.06,423.06,38798.48,10659.58,17051.71,0.0,143454.09,137228.41,61627.59,0.0,180119.12,436871.47,1.48,7797976,2.1,1218637.62,0.0,0.0,2.1,5830458,168
2019-01-06T03:00:00,1122037.38,319026.56,688918.44,497981.56,472978.81,596420.69,0.0,12000.81,0.01,13118.96,330.06,423.06,38798.6,10659.58,17052.34,0.0,143455.44,137229.52,61629.54,0.0,180119.12,436872.84,1.48,7798063,2.1,1218661.62,0.0,0.0,2.1,5830510.5,168
2019-01-06T04:00:00,1122050.38,319030.16,688923.06,497983.31,472980.84,596425.62,0.0,12001.41,0.01,13119.08,330.07,423.07,38798.76,10659.58,17052.86,0.0,143456.8,137230.56,61631.52,0.0,180119.12,436874.28,1.48,7798150.5,2.1,1218686.25,0.0,0.0,2.1,5830562,168
2019-01-06T05:00:00,1122063.38,319033.84,688927.75,497985.09,472982.91,596430.31,0.0,12002,0.01,13119.2,330.08,423.08,38798.88,10659.58,17053.43,0.0,143458.16,137231.69,61633.47,0.0,180119.12,436875.66,1.48,7798237.5,2.1,1218710.62,0.0,0.0,2.1,5830613.5,168
2019-01-06T06:00:00,1122076.5,319037.44,688932.5,497986.84,472984.91,596435.12,0.0,12002.6,0.01,13119.32,330.09,423.09,38799,10659.58,17054.09,0.0,143459.52,137232.72,61635.42,0.0,180119.12,436877.03,1.48,7798324.5,2.1,1218735,0.0,0.0,2.1,5830665,168
2019-01-06T07:00:00,1122089.62,319041.12,688937.31,497988.66,472986.94,596439.62,0.0,12003.19,0.01,13119.48,330.1,423.1,38799.16,10659.58,17054.71,0.0,143460.55,137233.77,61636.35,0.0,180119.12,436877.41,1.48,7798413,2.1,1218759.75,0.0,0.0,2.1,5830712.5,168
2019-01-06T08:00:00,1122105,319045.19,688942,497990.41,472989.84,596444.44,0.0,12003.78,0.01,13119.6,330.1,423.1,38799.28,10659.58,17055.25,0.0,143461.59,137234.16,61636.95,0.0,180119.12,436877.53,1.48,7798504.5,2.1,1218784.62,0.0,0.0,2.1,5830755,168
2019-01-06T09:00:00,1122122,319048.97,688946.5,497992.16,472992.94,596450.44,0.0,12004.37,0.01,13119.72,330.1,423.11,38799.4,10659.58,17055.84,0.0,143464.94,137235.84,61637.55,0.0,180119.12,436877.62,1.48,7798600.5,2.1,1218809.38,0.0,0.0,2.1,5830802.5,168
2019-01-06T10:00:00,1122146.38,319052.81,688953,497993.84,472999.56,596458.56,0.0,12004.94,0.01,13119.84,330.11,423.12,38799.56,10659.59,17056.51,0.0,143466.55,137237.59,61638.15,0.0,180119.12,436877.81,1.48,7798719.5,2.1,1218835.38,0.0,0.0,2.1,5830855.5,168
2019-01-06T11:00:00,1122173.75,319056.81,688959.62,497995.66,473006.41,596468.5,0.0,12005.54,0.01,13119.96,330.12,423.13,38799.68,10659.59,17057.14,0.0,143466.59,137239.2,61638.75,0.0,180119.12,436877.94,1.48,7798847.5,2.1,1218860.62,0.0,0.0,2.1,5830906.5,168
2019-01-06T12:00:00,1122200.12,319061.19,688966.12,497997.41,473014.25,596478.31,0.0,12006.12,0.01,13120.08,330.13,423.14,38799.8,10659.59,17057.68,0.0,143467.64,137239.52,61639.35,0.0,180119.12,436878.06,1.48,7798975.5,2.1,1218885.75,0.0,0.0,2.1,5830957,168
2019-01-06T13:00:00,1122225.38,319065.44,688972.5,497999.16,473021.44,596485.12,0.0,12006.7,0.01,13120.24,330.14,423.14,38799.92,10659.59,17058.24,0.0,143470.19,137241.28,61639.98,0.0,180119.12,436878.19,1.48,7799098,2.1,1218911.38,0.0,0.0,2.1,5831010,168
2019-01-06T14:00:00,1122251.25,319069.75,688978.88,498000.91,473029.59,596490.75,0.0,12007.27,0.01,13120.36,330.14,423.14,38800.08,10659.6,17058.89,0.0,143471.73,137242.95,61640.64,0.0,180119.12,436878.38,1.48,7799225.5,2.1,1218937.25,0.0,0.0,2.1,5831063.5,168
2019-01-06T15:00:00,1122276.25,319074,688985.5,498002.59,473036.06,596495.56,0.0,12007.84,0.01,13120.48,330.15,423.15,38800.2,10659.6,17059.53,0.0,143471.77,137243.2,61641.27,0.0,180119.12,436878.47,1.48,7799351,2.1,1218962.62,0.0,0.0,2.1,5831115,168
2019-01-06T16:00:00,1122301.5,319078.31,688993.94,498004.31,473042.06,596503.38,0.0,12008.41,0.01,13120.6,330.16,423.16,38800.32,10659.6,17060.06,0.0,143471.81,137243.44,61641.9,0.0,180119.12,436878.59,1.48,7799479.5,2.1,1218988.62,0.0,0.0,2.1,5831176,168
2019-01-06T17:00:00,1122320.88,319082.81,689001.31,498006,473046.56,596510.5,0.0,12008.98,0.01,13120.72,330.17,423.17,38800.44,10659.6,17060.61,0.0,143471.88,137243.69,61642.53,0.0,180119.12,436878.72,1.48,7799595,2.1,1219014.62,0.0,0.0,2.1,5831236.5,168
2019-01-06T18:00:00,1122337.12,319087.12,689007.94,498007.69,473048.84,596517.94,0.0,12009.54,0.01,13120.84,330.18,423.17,38800.56,10659.61,17061.26,0.0,143474.41,137244.08,61643.13,0.0,180119.12,436889.16,1.48,7799703,2.1,1219041,0.0,0.0,2.1,5831307.5,168
2019-01-06T19:00:00,1122352.88,319091.03,689014.75,498009.41,473051.31,596524.44,0.0,12010.11,0.01,13121,330.18,423.18,38800.72,10659.61,17061.9,0.0,143487.59,137248.31,61644.78,0.0,180119.12,436912.62,1.48,7799802.5,2.1,1219067,0.0,0.0,2.1,5831402,168
2019-01-06T20:00:00,1122368.38,319095.19,689021.31,498011.06,473053.5,596529,0.0,12010.68,0.01,13121.12,330.18,423.18,38800.84,10659.61,17062.42,0.0,143500.3,137252.48,61646.7,0.0,180119.12,436943.59,1.48,7799900,2.1,1219092.38,0.0,0.0,2.1,5831495,168
2019-01-06T21:00:00,1122383.5,319099.44,689028.56,498012.81,473055.84,596533.62,0.0,12011.25,0.01,13121.24,330.19,423.19,38800.96,10659.61,17062.97,0.0,143511.52,137255.28,61648.65,0.0,180119.12,436974.91,1.48,7799997.5,2.1,1219117.38,0.0,0.0,2.1,5831583.5,168
2019-01-06T22:00:00,1122398.88,319103.69,689035.56,498014.56,473058.09,596538.81,0.0,12011.83,0.01,13121.36,330.2,423.2,38801.08,10659.62,17063.62,0.0,143515.02,137258.23,61650.6,0.0,180119.12,437006.59,1.48,7800095,2.1,1219142.75,0.0,0.0,2.1,5831668.5,168
2019-01-06T23:00:00,1122413.88,319108,689042.62,498016.34,473060.16,596545.12,0.0,12012.41,0.01,13121.48,330.21,423.21,38801.24,10659.62,17064.26,0.0,143516.34,137259.36,61652.52,0.0,180119.12,437015.47,1.48,7800191,2.1,1219167.62,0.0,0.0,2.1,5831724.5,168
2019-01-07T00:00:00,1122428,319112,689049.56,498018.09,473062.16,596549.75,0.0,12012.99,0.01,13121.6,330.22,423.22,38801.36,10659.62,17064.79,0.0,143517.7,137260.48,61654.47,0.0,180119.12,437016.84,1.48,7800283,2.1,1219192.62,0.0,0.0,2.1,5831771,168
2019-01-07T01:00:00,1122441.5,319116,689056.56,498019.84,473064.16,596554.44,0.0,12013.57,0.01,13121.76,330.22,423.22,38801.48,10659.62,17065.33,0.0,143519.05,137261.52,61656.39,0.0,180119.12,437018.28,1.48,7800373,2.1,1219217.62,0.0,0.0,2.1,5831820,168
2019-01-07T02:00:00,1122454.5,319119.69,689061.12,498021.59,473066.19,596559.12,0.0,12014.15,0.01,13121.88,330.23,423.22,38801.6,10659.62,17065.98,0.0,143520.41,137262.64,61658.31,0.0,180119.12,437019.66,1.48,7800458.5,2.1,1219242.38,0.0,0.0,2.1,5831874,168
2019-01-07T03:00:00,1122467.5,319123.28,689068.12,498023.41,473068.19,596564.06,0.0,12014.74,0.01,13122,330.24,423.23,38801.76,10659.62,17066.62,0.0,143521.77,137263.69,61660.26,0.0,180119.12,437021.03,1.48,7800546.5,2.1,1219267.25,0.0,0.0,2.1,5831927,168
2019-01-07T04:00:00,1122480.38,319126.88,689074.69,498025.16,473070.25,596568.62,0.0,12015.32,0.01,13122.12,330.25,423.24,38801.88,10659.62,17067.17,0.0,143523.11,137264.8,61662.18,0.0,180119.12,437022.41,1.48,7800632,2.1,1219292.25,0.0,0.0,2.1,5831977,168
2019-01-07T05:00:00,1122493.5,319130.41,689081.44,498026.94,473072.31,596573.38,0.0,12015.91,0.01,13122.24,330.26,423.25,38802,10659.62,17067.7,0.0,143524.45,137265.92,61664.13,0.0,180119.12,437023.88,1.48,7800718.5,2.1,1219316.62,0.0,0.0,2.1,5832026.5,168
2019-01-07T06:00:00,1122506.25,319133.91,689088.25,498028.69,473074.31,596578.12,0.0,12016.5,0.01,13122.36,330.26,423.26,38802.16,10659.63,17068.35,0.0,143525.81,137266.95,61666.08,0.0,180119.12,437025.25,1.48,7800805,2.1,1219341,0.0,0.0,2.1,5832075.5,168
2019-01-07T07:00:00,1122519.25,319137.53,689095.12,498030.44,473076.31,596582.81,0.0,12017.09,0.01,13122.52,330.27,423.26,38802.28,10659.63,17068.98,0.0,143526.84,137268,61667.01,0.0,180119.12,437025.53,1.48,7800892.5,2.1,1219366,0.0,0.0,2.1,5832119,168
2019-01-07T08:00:00,1122533,319141.44,689101.94,498032.19,473078.31,596587.38,0.0,12017.66,0.01,13122.64,330.28,423.27,38802.4,10659.63,17069.52,0.0,143527.89,137268.31,61667.64,0.0,180119.12,437025.72,1.48,7800995.5,2.1,1219391.62,0.0,0.0,2.1,5832165.5,168
2019-01-07T09:00:00,1122550.62,319145.38,689108.88,498033.94,473080.31,596592,0.0,12018.25,0.01,13122.76,330.29,423.28,38802.56,10659.63,17070.06,0.0,143530.44,137270.08,61668.24,0.0,180119.12,437025.84,1.48,7801114,2.1,1219419.38,0.0,0.0,2.1,5832230,168
2019-01-07T10:00:00,1122576.5,319153.12,689115.88,498038.41,473082.31,596598.31,0.0,12018.83,0.01,13122.88,330.3,423.29,38802.68,10659.64,17070.75,0.0,143532.03,137271.77,61668.87,0.0,180119.12,437027.41,1.48,7801271,2.1,1219449.25,0.0,0.0,2.1,5832321.5,168
2019-01-07T11:00:00,1122606.12,319163.44,689122.94,498046.56,473084.25,596604.38,0.0,12019.49,0.01,13123,330.3,423.3,38802.8,10659.64,17071.42,0.0,143532.09,137273.44,61669.5,0.0,180119.12,437029.81,1.48,7801437.5,2.1,1219478.38,0.0,0.0,2.1,5832424.5,168
2019-01-07T12:00:00,1122635.5,319175.44,689130.12,498050.94,473086.44,596612.31,0.0,12020.38,0.01,13123.16,330.3,423.3,38802.96,10659.64,17071.96,0.0,143533.11,137273.77,61670.13,0.0,180119.12,437029.97,1.48,7801603,2.1,1219508,0.0,0.0,2.1,5832518,168
2019-01-07T13:00:00,1122663.75,319186.47,689137.44,498054.5,473088.5,596621.19,0.0,12020.97,0.01,13123.28,330.31,423.3,38803.08,10659.64,17072.5,0.0,143535.67,137275.44,61670.76,0.0,180119.12,437030.09,1.48,7801763.5,2.1,1219537.25,0.0,0.0,2.1,5832605.5,168
2019-01-07T14:00:00,1122690.5,319195.44,689144.12,498057.94,473091.5,596628,0.0,12021.57,0.01,13123.4,330.32,423.31,38803.2,10659.65,17073.18,0.0,143537.25,137277.2,61671.42,0.0,180119.12,437031.59,1.48,7801908.5,2.1,1219564.75,0.0,0.0,2.1,5832675,168
2019-01-07T15:00:00,1122723.5,319207.12,689150.69,498062.31,473096.81,596637.06,0.0,12022.57,0.01,13123.52,330.33,423.32,38803.32,10659.65,17073.85,0.0,143537.3,137277.44,61672.08,0.0,180119.12,437033.75,1.48,7802088,2.1,1219594.75,0.0,0.0,2.1,5832748.5,168
2019-01-07T16:00:00,1122760.62,319219.12,689158,498067.19,473099.59,596646.44,0.0,12023.31,0.01,13123.76,330.34,423.33,38803.48,10659.65,17074.41,0.0,143537.34,137277.69,61672.74,0.0,180119.12,437034.47,1.48,7802275,2.1,1219625,0.0,0.0,2.1,5832827,168
2019-01-07T17:00:00,1122799.25,319231.28,689165.38,498077.09,473103.34,596659.25,0.0,12023.9,0.01,13123.88,330.34,423.34,38803.6,10659.65,17074.97,0.0,143537.89,137277.92,61673.37,0.0,180119.12,437034.66,1.48,7802471.5,2.1,1219653.62,0.0,0.0,2.1,5832912,168
2019-01-07T18:00:00,1122837.25,319243.28,689173.12,498081.34,473105.66,596671.38,0.0,12024.47,0.01,13124.04,330.35,423.34,38803.72,10659.66,17075.64,0.0,143540.16,137278.31,61674,0.0,180119.12,437045.16,1.48,7802662.5,2.1,1219683.62,0.0,0.0,2.1,5833008,168
2019-01-07T19:00:00,1122875.25,319251.59,689180.75,498083.16,473107.81,596679.81,0.0,12025.05,0.01,13124.28,330.36,423.35,38803.88,10659.66,17076.3,0.0,143545.2,137283.36,61675.65,0.0,180119.12,437067.59,1.48,7802828.5,2.1,1219712.75,0.0,0.0,2.1,5833105.5,168
2019-01-07T20:00:00,1122911.88,319257.69,689189,498084.91,473109.81,596681.88,0.0,12025.63,0.01,13124.4,330.37,423.35,38804,10659.66,17076.86,0.0,143549.91,137288.48,61677.63,0.0,180119.12,437096.09,1.48,7802973,2.1,1219739.25,0.0,0.0,2.1,5833205.5,168
2019-01-07T21:00:00,1122946.38,319262.62,689195.56,498086.66,473112.25,596683.88,0.0,12026.22,0.01,13124.64,330.38,423.36,38804.12,10659.66,17077.39,0.0,143552.52,137292.16,61679.58,0.0,180119.12,437127.59,1.48,7803113,2.1,1219765.62,0.0,0.0,2.1,5833299.5,168
2019-01-07T22:00:00,1122973,319267.28,689202.25,498088.44,473114.25,596685.94,0.0,12026.81,0.01,13124.76,330.38,423.37,38804.24,10659.66,17078.03,0.0,143554.62,137295.2,61681.56,0.0,180119.12,437159.09,1.48,7803238.5,2.1,1219792.25,0.0,0.0,2.1,5833385,168
2019-01-07T23:00:00,1122991.75,319271.38,689208.75,498090.19,473116.25,596688,0.0,12027.4,0.01,13124.88,330.39,423.38,38804.4,10659.66,17078.69,0.0,143555.97,137296.23,61683.54,0.0,180119.12,437168.22,1.48,7803338.5,2.1,1219817.38,0.0,0.0,2.1,5833439,168
2019-01-08T00:00:00,1123007.88,319274.97,689215.5,498091.94,473118.31,596690.12,0.0,12027.98,0.01,13125.12,330.4,423.38,38804.52,10659.66,17079.24,0.0,143557.3,137297.36,61685.49,0.0,180119.12,437169.84,1.48,7803430,2.1,1219842.75,0.0,0.0,2.1,5833482,168
2019-01-08T01:00:00,1123022,319278.62,689220.88,498093.69,473120.25,596692.12,0.0,12028.57,0.01,13125.28,330.41,423.39,38804.64,10659.66,17079.77,0.0,143558.64,137298.41,61687.47,0.0,180119.12,437171.41,1.48,7803514.5,2.1,1219867,0.0,0.0,2.1,5833524,168
2019-01-08T02:00:00,1123035.75,319282.25,689225.56,498095.44,473122.31,596694.19,0.0,12029.16,0.01,13125.4,330.42,423.4,38804.8,10659.67,17080.4,0.0,143559.98,137299.52,61689.45,0.0,180119.12,437172.78,1.48,7803598.5,2.1,1219891.25,0.0,0.0,2.1,5833565.5,168
2019-01-08T03:00:00,1123049.62,319285.69,689230.38,498097.25,473124.31,596696.25,0.0,12029.74,0.01,13125.52,330.42,423.41,38804.92,10659.67,17081.06,0.0,143561.31,137300.56,61691.46,0.0,180119.12,437174.16,1.48,7803683,2.1,1219915.62,0.0,0.0,2.1,5833606.5,168
2019-01-08T04:00:00,1123063.12,319288.97,689234.88,498099,473126.31,596698.38,0.0,12030.34,0.01,13125.64,330.43,423.42,38805.04,10659.67,17081.62,0.0,143562.66,137301.69,61693.44,0.0,180119.12,437175.53,1.48,7803766,2.1,1219940,0.0,0.0,2.1,5833647,168
2019-01-08T05:00:00,1123076.5,319292.31,689239.81,498100.81,473128.34,596700.44,0.0,12030.94,0.01,13125.88,330.44,423.42,38805.16,10659.67,17082.14,0.0,143564.02,137302.72,61695.42,0.0,180119.12,437176.91,1.48,7803848.5,2.1,1219964,0.0,0.0,2.1,5833688.5,168
2019-01-08T06:00:00,1123089.88,319295.75,689246.31,498102.59,473130.41,596702.5,0.0,12031.53,0.01,13126,330.45,423.43,38805.32,10659.68,17082.78,0.0,143565.36,137303.84,61697.4,0.0,180119.12,437178.31,1.48,7803933,2.1,1219988,0.0,0.0,2.1,5833729,168
