date_time,1A01_1,1A02_1,1A03_1,1A04_1,1A04_2,1A04_3,1A05_1,1A05_2,1A05_3,1A05_4,1A06_1,1A06_2,1A06_3,1A06_4,1A06_5,1A07_1,1A07_2,1A07_3,1A07_4,1A07_5,1A07_6,1A07_7,2A01_1,2A02_1,2A03_1,2A04_1,2A05_1,2A05_2,2A05_3,2A05_4,2A06_1,2A06_2,2A06_3,2A06_4,2A06_5,2A07_1,2A07_2,2A08_1,2A08_2,2A08_3,2A08_4,2A08_5,2A08_6,2A08_7,2A08_8,2A08_9,2A09_1,2A09_2,2A09_3,2A09_4,2A09_5,2A09_6,2A09_7,2A09_8,2A09_9,2A10_1,2A10_2,2A10_3,2A10_4,2A10_5,2A10_6,2A10_7,2A10_8,2A10_9
2019-01-02T16:00:00,5716440,0,0,1412658,450976.97,98.94,829533.94,517898.88,389288.62,0,347483.75,389578.75,53276,0,0,145122.42,129908.94,229441.41,396381.59,0,0,0,0,6573345.5,1.35,0.3,1465950.75,970104.38,642921,268749.75,404097.75,359763.66,576427.94,375358.81,0,1549621.62,213.6,154.46,166.17,54476.66,69045.48,40131.92,55232.16,19777.08,0,0,18163.71,12704.24,23610.28,10139.3,11228.15,10932.4,8776.9,0,0,762.82,697.21,64281.64,79252.8,12907.69,4730.32,1037812.62,10815.89,5942.99
2019-01-02T17:00:00,5716556.5,0,0,1412693.75,450990.47,98.94,829547.81,517918.72,389305.69,0,347486.69,389578.75,53276,0,0,145124.22,129909.36,229441.47,396381.59,0,0,0,0,6573495.5,1.35,0.3,1465993.88,970128.19,642923.75,268754.09,404106.56,359772.56,576448.25,375368.25,0,1549652.38,213.6,154.46,166.17,54477.85,69046.84,40133.08,55233.4,19778.28,0,0,18164.01,12704.45,23611,10139.5,11228.2,10932.44,8776.9,0,0,762.83,697.22,64282.7,79253.77,12907.72,4730.38,1037832.62,10816.26,5943.16
2019-01-02T18:00:00,5716676,0,0,1412727.62,451004.47,98.94,829560.31,517938.56,389321.59,0,347489.59,389578.75,53276.16,0,0,145126.02,129909.86,229441.53,396381.59,0,0,0,0,6573641.5,1.35,0.3,1466037,970150.69,642926.38,268757.94,404115.19,359781.66,576466.38,375376.56,0,1549682.75,213.6,154.46,166.19,54479.06,69048.22,40134.24,55234.52,19779.27,0,0,18164.31,12704.71,23611.61,10139.7,11228.2,10932.48,8776.95,0,0,762.85,697.24,64283.77,79254.74,12907.76,4730.45,1037852.5,10816.65,5943.33
2019-01-02T19:00:00,5716784.5,0,0,1412757.25,451016.22,98.94,829573.12,517952.97,389334.25,0,347492.62,389578.75,53276.32,0,0,145127.73,129910.46,229441.56,396381.59,0,0,0,0,6573771,1.35,0.3,1466076,970171.12,642929.06,268761.72,404122.47,359787.69,576478.56,375384.88,0,1549712.75,213.6,154.47,166.19,54480.26,69049.6,40135.44,55235.64,19780.11,0,0,18164.61,12704.93,23612.2,10139.9,11228.25,10932.52,8777,0,0,762.87,697.25,64284.84,79255.72,12907.8,4730.51,1037872.69,10817.02,5943.51
2019-01-02T20:00:00,5716864.5,0,0,1412779.75,451024.34,98.94,829585.75,517967.38,389341.69,0,347495.47,389578.75,53276.56,0,0,145129.38,129911.04,229441.62,396381.59,0,0,0,0,6573878,1.35,0.3,1466109.75,970187.31,642931.81,268765.41,404128,359789.28,576486.5,375391.91,0,1549741.62,213.6,154.47,166.19,54481.46,69050.97,40136.04,55236.36,19780.71,0,0,18164.88,12705.11,23612.77,10140.05,11228.3,10932.52,8777,0,0,762.88,697.27,64285.91,79256.69,12907.84,4730.58,1037892.81,10817.41,5943.68
2019-01-02T21:00:00,5716941,0,0,1412800.25,451032.69,98.94,829599.38,517981.12,389349.19,0,347498.41,389578.75,53276.72,0,0,145130.8,129911.58,229441.69,396381.59,0,0,0,0,6573976,1.35,0.3,1466140.62,970202.88,642934.44,268769.06,404133.44,359790.91,576494.5,375394.31,0,1549770,213.6,154.47,166.19,54482.66,69052.35,40136.6,55237,19781.22,0,0,18165.18,12705.3,23613.34,10140.25,11228.35,10932.56,8777.05,0,0,762.9,697.28,64286.8,79257.51,12907.88,4730.64,1037913,10817.78,5943.84
2019-01-02T22:00:00,5717020,0,0,1412820.25,451041.16,98.94,829613.12,517995.03,389356.56,0,347501.41,389578.75,53278.4,0,0,145132.02,129912.08,229441.73,396381.59,0,0,0,0,6574071,1.35,0.3,1466169.5,970218.5,642937.19,268772.62,404138.97,359792.5,576502.81,375396.09,0,1549797.62,213.6,154.47,166.2,54483.87,69053.74,40136.96,55237.56,19781.61,0,0,18165.48,12705.49,23613.91,10140.45,11228.35,10932.6,8777.05,0,0,762.92,697.3,64287.52,79258.21,12907.91,4730.7,1037933.19,10818.17,5944.02
2019-01-02T23:00:00,5717098.5,0,0,1412840.38,451049.34,98.94,829626.56,518009.91,389362.56,0,347504.41,389578.75,53280.08,0,0,145133.64,129912.56,229441.8,396381.59,0,0,0,0,6574165.5,1.35,0.3,1466197.75,970234,642939.94,268776.19,404144.47,359794.12,576509.75,375397.84,0,1549825.62,213.6,154.48,166.2,54485.08,69055.12,40137.48,55238.12,19781.91,0,0,18165.78,12705.67,23614.59,10140.65,11228.4,10932.64,8777.1,0,0,762.93,697.31,64288.6,79258.89,12907.96,4730.78,1037953.38,10818.55,5944.18
2019-01-03T00:00:00,5717175.5,0,0,1412859.12,451057.03,98.94,829640.31,518026.72,389366.88,0,347507.22,389578.75,53281.52,0,0,145135.27,129913.06,229441.86,396381.59,0,0,0,0,6574255,1.35,0.3,1466223.38,970249.62,642942.62,268779.69,404149.91,359795.72,576514.81,375399.59,0,1549854.38,213.6,154.48,166.2,54486.28,69056.5,40137.76,55238.68,19782.09,0,0,18166.08,12705.84,23615.16,10140.85,11228.45,10932.68,8777.1,0,0,762.95,697.33,64289.66,79259.57,12907.99,4730.83,1037974.62,10818.93,5944.35
2019-01-03T01:00:00,5717249,0,0,1412877.62,451064.66,98.94,829651.69,518043.53,389371.44,0,347510.03,389578.75,53282.96,0,0,145136.88,129913.54,229441.89,396381.59,0,0,0,0,6574341,1.35,0.3,1466247.5,970265,642945.25,268781.44,404155.38,359797.34,576519.5,375401.38,0,1549883.25,213.6,154.48,166.2,54487.48,69057.87,40138.04,55239.12,19782.24,0,0,18166.38,12706.02,23615.74,10141,11228.45,10932.72,8777.15,0,0,762.97,697.34,64290.73,79260.25,12908.03,4730.9,1037995.81,10819.31,5944.51
2019-01-03T02:00:00,5717318.5,0,0,1412895.88,451072.22,98.94,829663.5,518058.72,389373.44,0,347513.16,389578.75,53284.32,0,0,145138.5,129914.02,229441.95,396381.59,0,0,0,0,6574425.5,1.35,0.3,1466271.25,970279.81,642948,268782.56,404160.88,359798.94,576524.38,375403.12,0,1549912,213.6,154.48,166.22,54488.69,69059.25,40138.32,55239.44,19782.45,0,0,18166.68,12706.19,23616.31,10141.2,11228.5,10932.76,8777.2,0,0,762.98,697.35,64291.81,79260.94,12908.07,4730.97,1038017,10819.69,5944.69
2019-01-03T03:00:00,5717378.5,0,0,1412914.25,451079.94,98.94,829670.88,518069.44,389375.28,0,347515.91,389578.75,53285.68,0,0,145140.12,129914.5,229442.02,396381.59,0,0,0,0,6574508.5,1.35,0.3,1466293.12,970294.81,642950.75,268783.75,404166.56,359800.56,576529.12,375404.88,0,1549940.38,213.6,154.49,166.22,54489.9,69060.64,40138.6,55239.8,19782.63,0,0,18166.98,12706.36,23616.89,10141.4,11228.55,10932.8,8777.2,0,0,763,697.37,64292.87,79261.62,12908.11,4731.03,1038038.19,10820.07,5944.86
2019-01-03T04:00:00,5717438.5,0,0,1412932.62,451087.62,98.94,829678.25,518079.69,389377.12,0,347518.91,389578.75,53287.04,0,0,145141.73,129915,229442.06,396381.59,0,0,0,0,6574591.5,1.35,0.3,1466315,970309.69,642953.38,268784.94,404172.16,359802.16,576533.75,375406.62,0,1549969.25,213.6,154.49,166.22,54491.11,69062.03,40138.88,55240.2,19782.78,0,0,18167.28,12706.53,23617.56,10141.6,11228.6,10932.8,8777.25,0,0,763.02,697.38,64293.95,79262.3,12908.15,4731.1,1038059.38,10820.46,5945.02
2019-01-03T05:00:00,5717496.5,0,0,1412950.75,451095.19,98.94,829685.44,518089.75,389378.88,0,347521.62,389578.75,53288.32,0,0,145143.33,129915.48,229442.12,396381.59,0,0,0,0,6574673,1.35,0.3,1466336.12,970324.5,642956.19,268786.12,404177.75,359803.84,576538.56,375408.41,0,1549997.62,213.6,154.49,166.22,54492.31,69063.4,40139.16,55240.56,19782.96,0,0,18167.58,12706.7,23618.13,10141.75,11228.6,10932.84,8777.25,0,0,763.03,697.4,64295.01,79262.98,12908.18,4731.16,1038080.62,10820.83,5945.2
2019-01-03T06:00:00,5717557,0,0,1412969.25,451102.69,98.94,829692.81,518100.16,389380.72,0,347524.62,389578.75,53289.52,0,0,145144.92,129915.96,229442.19,396381.59,0,0,0,0,6574754.5,1.35,0.3,1466356.5,970339.19,642958.81,268787.34,404183.28,359805.38,576543.5,375410.16,0,1550026.38,213.6,154.49,166.23,54493.52,69064.79,40139.4,55240.96,19783.14,0,0,18167.88,12706.87,23618.69,10141.95,11228.65,10932.88,8777.3,0,0,763.05,697.41,64296.07,79263.66,12908.23,4731.22,1038101.5,10821.22,5945.37
2019-01-03T07:00:00,5717615,0,0,1412987.12,451110.16,98.94,829700,518110.25,389382.56,0,347527.44,389578.75,53290.8,0,0,145146.55,129916.46,229442.25,396381.59,0,0,0,0,6574837.5,1.35,0.3,1466378.25,970354,642961.56,268788.53,404188.97,359807.06,576548.56,375411.91,0,1550055.62,213.6,154.5,166.23,54494.74,69066.19,40139.92,55241.4,19783.29,0,0,18168.18,12707.05,23619.28,10142.15,11228.7,10932.92,8777.3,0,0,763.07,697.43,64297.16,79264.34,12908.26,4731.28,1038123,10821.6,5945.54
2019-01-03T08:00:00,5717674.5,0,0,1413005.5,451118.16,98.94,829707.38,518120.16,389384.41,0,347530.19,389578.75,53292,0,0,145148.22,129916.94,229442.28,396381.59,0,0,0,0,6574921,1.35,0.3,1466401.12,970368.5,642964.19,268789.62,404194.47,359808.69,576553.06,375413.69,0,1550084,213.6,154.5,166.23,54495.94,69067.57,40140.2,55241.92,19783.47,0,0,18168.48,12707.22,23619.88,10142.35,11228.7,10932.96,8777.35,0,0,763.08,697.44,64298.24,79265.03,12908.3,4731.34,1038143.81,10821.98,5945.71
2019-01-03T09:00:00,5717752,0,0,1413028.5,451128.38,98.94,829714.75,518130.25,389389.69,0,347533.31,389578.75,53293.12,0,0,145149.98,129917.7,229442.34,396381.59,0,0,0,0,6575011.5,1.35,0.3,1466426.5,970385.38,642966.94,268790.84,404200.09,359810.28,576558.5,375417.03,0,1550112.75,213.6,154.5,166.23,54497.15,69068.95,40140.76,55242.64,19783.8,0,0,18168.78,12707.54,23620.62,10142.55,11228.75,10933,8777.4,0,0,763.1,697.45,64299.3,79266,12908.34,4731.42,1038163.81,10822.36,5945.88
2019-01-03T10:00:00,5717855.5,0,0,1413059.75,451140.69,98.94,829723.19,518147.03,389401.03,0,347536.38,389578.75,53294.32,0,0,145152.91,129918.46,229442.41,396381.59,0,0,0,0,6575133.5,1.35,0.3,1466459.38,970410.81,642969.75,268795.09,404206.88,359811.91,576566.38,375426,0,1550144,213.6,154.5,166.25,54498.36,69070.34,40142.32,55244.16,19784.88,0,0,18169.05,12707.75,23621.34,10142.7,11228.8,10933.04,8777.4,0,0,763.12,697.47,64300.37,79266.97,12908.38,4731.47,1038183.81,10822.74,5946.05
2019-01-03T11:00:00,5717969,0,0,1413092,451153.5,98.94,829735.69,518167.53,389418.25,0,347539.44,389578.75,53295.44,0,0,145154.81,129919.22,229442.45,396381.59,0,0,0,0,6575267,1.35,0.3,1466497.88,970437.69,642972.38,268799.44,404215.91,359813.5,576578.56,375434.47,0,1550174.75,213.6,154.51,166.25,54499.57,69071.72,40143.8,55245.24,19785.57,0,0,18169.35,12707.98,23622.03,10142.9,11228.85,10933.04,8777.45,0,0,763.13,697.48,64301.45,79267.94,12908.42,4731.54,1038204,10823.12,5946.23
2019-01-03T12:00:00,5718087.5,0,0,1413126.75,451166.66,98.94,829751.06,518187.53,389435.44,0,347542.62,389578.75,53296.48,0,0,145156.44,129919.98,229442.52,396381.59,0,0,0,0,6575410.5,1.35,0.3,1466537.75,970462.38,642975.12,268804.12,404223.12,359824.38,576593.06,375443.44,0,1550205.25,213.6,154.51,166.25,54500.78,69073.12,40145.12,55246.48,19786.38,0,0,18169.65,12708.25,23622.76,10143.1,11228.9,10933.08,8777.45,0,0,763.15,697.5,64302.52,79268.92,12908.45,4731.6,1038224,10823.5,5946.39
2019-01-03T13:00:00,5718203.5,0,0,1413160.75,451179.25,98.94,829764.19,518204.16,389450.47,0,347545.56,389578.75,53297.6,0,0,145159.27,129920.74,229442.58,396381.59,0,0,0,0,6575549,1.35,0.3,1466575,970487.38,642977.75,268808.53,404229.28,359834.94,576606.75,375451.75,0,1550236.38,213.6,154.51,166.25,54501.98,69074.5,40146.52,55247.8,19787.46,0,0,18169.95,12708.53,23623.38,10143.3,11228.9,10933.12,8777.5,0,0,763.17,697.51,64303.59,79269.9,12908.5,4731.66,1038244.5,10823.89,5946.56
2019-01-03T14:00:00,5718305,0,0,1413189.88,451190.53,98.94,829774.25,518217.91,389459.53,0,347548.56,389578.75,53297.76,0,0,145163.12,129921.5,229442.61,396381.59,0,0,0,0,6575664,1.35,0.3,1466608.38,970510,642980.38,268810.5,404231.84,359843.75,576614.56,375457.12,0,1550267.25,213.6,154.51,166.26,54503.18,69075.87,40147.92,55248.84,19788.54,0,0,18170.25,12708.74,23624.01,10143.45,11228.95,10933.16,8777.5,0,0,763.18,697.53,64304.66,79270.86,12908.53,4731.73,1038264.69,10824.26,5946.72
2019-01-03T15:00:00,5718418,0,0,1413224.12,451202.78,98.94,829786.38,518236.31,389473.59,0,347551.31,389578.75,53298,0,0,145165.44,129922.26,229442.67,396381.59,0,0,0,0,6575811,1.35,0.3,1466644.75,970534.19,642983.06,268815.19,404239.44,359858.09,576632.56,375465.53,0,1550298.38,213.6,154.52,166.26,54504.38,69077.25,40149.48,55250.36,19789.62,0,0,18170.55,12709,23624.7,10143.65,11229,10933.2,8777.55,0,0,763.2,697.54,64305.73,79271.84,12908.57,4731.78,1038284.81,10824.34,5946.9
2019-01-03T16:00:00,5718530,0,0,1413259.75,451215.72,98.94,829798.56,518255.53,389489.38,0,347554.56,389578.75,53298.64,0,0,145167.19,129923.02,229442.73,396381.59,0,0,0,0,6575965,1.35,0.3,1466685.75,970561,642985.81,268820.09,404246.25,359874.28,576650.94,375473.38,0,1550328.38,213.6,154.52,166.26,54505.57,69078.64,40150.64,55251.52,19790.76,0,0,18170.85,12709.26,23625.36,10143.85,11229.05,10933.24,8777.6,0,0,763.22,697.55,64306.79,79272.81,12908.6,4731.85,1038305,10824.37,5947.07
2019-01-03T17:00:00,5718649.5,0,0,1413296.38,451229.16,98.94,829811.06,518274.56,389507.44,0,347557.75,389578.75,53300.16,0,0,145169.25,129923.78,229442.8,396381.59,0,0,0,0,6576120,1.35,0.3,1466728,970586.19,642988.31,268824.22,404256.72,359890.03,576668.81,375480.88,0,1550359.25,213.6,154.52,166.26,54506.75,69080,40151.88,55253.24,19791.78,0,0,18171.12,12709.52,23625.98,10144.05,11229.05,10933.24,8777.6,0,0,763.23,697.57,64307.85,79273.78,12908.64,4731.9,1038325.12,10824.39,5947.23
2019-01-03T18:00:00,5718772.5,0,0,1413333.25,451242.19,98.94,829823.06,518293.44,389523.59,0,347560.75,389578.75,53301.6,0,0,145171.02,129924.54,229442.81,396381.59,0,0,0,0,6576271,1.35,0.3,1466770.75,970609.5,642990.94,268828.62,404267.12,359905.97,576684.81,375488.72,0,1550389.25,213.6,154.52,166.28,54507.95,69081.37,40153.04,55254.56,19792.71,0,0,18171.42,12709.78,23626.67,10144.2,11229.1,10933.28,8777.65,0,0,763.25,697.58,64308.92,79274.74,12908.68,4731.97,1038345.19,10824.41,5947.39
2019-01-03T19:00:00,5718874.5,0,0,1413366,451252.75,98.94,829831.38,518306.56,389535.53,0,347563.97,389578.75,53302.4,0,0,145172.55,129925.3,229442.88,396381.59,0,0,0,0,6576395,1.35,0.3,1466809.5,970630.62,642993.75,268831.38,404273.12,359914.16,576692.94,375495.19,0,1550419.25,213.6,154.52,166.28,54509.14,69082.73,40154.28,55255.76,19793.49,0,0,18171.72,12710.08,23627.29,10144.4,11229.15,10933.32,8777.65,0,0,763.27,697.6,64309.99,79275.71,12908.72,4732.03,1038365.19,10824.43,5947.57
2019-01-03T20:00:00,5718943.5,0,0,1413389.38,451259.84,98.94,829841.75,518316.16,389540.47,0,347567.28,389578.75,53303.36,0,0,145174.02,129926.06,229442.94,396381.59,0,0,0,0,6576496.5,1.35,0.3,1466841.88,970647.38,642996.38,268832.47,404275.44,359915.78,576703.38,375500.88,0,1550448,213.6,154.53,166.28,54510.34,69084.11,40154.96,55256.6,19794.3,0,0,18172.02,12710.3,23627.87,10144.6,11229.2,10933.36,8777.7,0,0,763.28,697.61,64311.05,79276.69,12908.75,4732.1,1038385.38,10824.46,5947.74
2019-01-03T21:00:00,5719012.5,0,0,1413412.25,451266.97,98.94,829855.06,518323.84,389544.72,0,347570.69,389578.75,53304.4,0,0,145175.28,129926.68,229443,396381.59,0,0,0,0,6576599,1.35,0.3,1466873.12,970663.88,642999,268833.66,404281.59,359917.38,576713.62,375505.44,0,1550476.75,213.6,154.53,166.28,54511.55,69085.49,40155.52,55257.28,19794.72,0,0,18172.32,12710.61,23628.46,10144.9,11229.2,10933.4,8777.7,0,0,763.3,697.62,64311.94,79277.51,12908.8,4732.16,1038406.19,10824.48,5947.92
2019-01-03T22:00:00,5719081.5,0,0,1413434.88,451273.56,98.94,829868.5,518332,389548.97,0,347574.06,389578.75,53305.68,0,0,145176.55,129927.18,229443.06,396381.59,0,0,0,0,6576694.5,1.35,0.3,1466903.25,970680.62,643001.75,268834.88,404285.19,359919,576720.56,375509.91,0,1550505.25,213.6,154.53,166.29,54512.76,69086.88,40156.08,55257.84,19795.08,0,0,18172.62,12710.81,23629.07,10145.1,11229.25,10933.44,8777.75,0,0,763.32,697.64,64312.83,79278.21,12908.83,4732.22,1038426.81,10824.5,5948.09
2019-01-03T23:00:00,5719140,0,0,1413455.75,451280,98.94,829877.12,518338.88,389553.12,0,347577.25,389578.75,53306.32,0,0,145178.02,129927.66,229443.12,396381.59,0,0,0,0,6576784,1.35,0.3,1466931.62,970696.88,643004.5,268836.06,404287.75,359920.62,576724.62,375514.41,0,1550533.62,213.6,154.53,166.29,54513.96,69088.26,40156.6,55258.48,19795.38,0,0,18172.92,12710.99,23629.77,10145.3,11229.3,10933.48,8777.75,0,0,763.33,697.65,64313.9,79278.89,12908.87,4732.29,1038447.62,10824.52,5948.25
2019-01-04T00:00:00,5719186.5,0,0,1413473.5,451285.88,98.94,829881.12,518344.16,389557.38,0,347580.66,389578.75,53306.56,0,0,145179.45,129928.14,229443.16,396381.59,0,0,0,0,6576867.5,1.35,0.3,1466957,970712.69,643007.19,268837.25,404290.31,359922.22,576726.56,375517.75,0,1550562,213.6,154.54,166.29,54515.17,69089.65,40157,55258.96,19795.59,0,0,18173.22,12711.16,23630.35,10145.5,11229.35,10933.48,8777.8,0,0,763.35,697.67,64314.97,79279.58,12908.91,4732.35,1038469.19,10824.54,5948.43
2019-01-04T01:00:00,5719232,0,0,1413491.25,451291.69,98.94,829884.81,518349.28,389561.44,0,347583.97,389578.75,53306.72,0,0,145180.92,129928.62,229443.2,396381.59,0,0,0,0,6576945,1.35,0.3,1466978.88,970728,643009.94,268838.44,404292.88,359923.84,576728.56,375519.53,0,1550591.25,213.6,154.54,166.29,54516.37,69091.03,40157.36,55259.48,19795.83,0,0,18173.49,12711.33,23630.93,10145.65,11229.35,10933.52,8777.85,0,0,763.37,697.68,64316.03,79280.26,12908.95,4732.42,1038490.81,10824.57,5948.59
2019-01-04T02:00:00,5719275.5,0,0,1413508.75,451297.56,98.94,829888.81,518354.72,389563.28,0,347587.12,389578.75,53306.96,0,0,145182.36,129929.12,229443.27,396616.38,0,0,0,0,6577021.5,1.35,0.3,1467000.38,970743.19,643012.56,268839.62,404295.28,359925.5,576730.5,375521.28,0,1550620,213.6,154.54,166.31,54517.58,69092.41,40157.64,55259.84,19796.04,0,0,18173.79,12711.54,23631.51,10145.85,11229.4,10933.56,8777.85,0,0,763.38,697.7,64317.1,79280.94,12908.99,4732.48,1038512.38,10824.58,5948.76
2019-01-04T03:00:00,5719318.5,0,0,1413526.25,451303.31,98.94,829892.62,518359.69,389565.12,0,347590.25,389578.75,53307.12,0,0,145183.8,129929.6,229443.33,396616.44,0,0,0,0,6577098,1.35,0.3,1467021.5,970758.31,643015.31,268840.75,404297.84,359927.12,576732.38,375523.03,0,1550648.38,213.6,154.54,166.31,54518.78,69093.79,40157.92,55260.16,19796.22,0,0,18174.09,12711.71,23632.09,10146.05,11229.45,10933.6,8777.9,0,0,763.4,697.71,64318.17,79281.62,12909.03,4732.54,1038533.88,10824.61,5948.93
2019-01-04T04:00:00,5719361.5,0,0,1413543.75,451309.12,98.94,829896.5,518364.81,389566.97,0,347593.69,389578.75,53307.36,0,0,145185.27,129930.06,229443.39,396616.53,0,0,0,0,6577174.5,1.35,0.3,1467042.5,970773.38,643018.06,268841.94,404300.31,359928.72,576734.38,375524.88,0,1550676.75,213.6,154.55,166.31,54519.99,69095.17,40158.16,55260.44,19796.37,0,0,18174.39,12711.88,23632.67,10146.25,11229.45,10933.64,8777.9,0,0,763.42,697.73,64319.24,79282.3,12909.07,4732.61,1038555.38,10824.63,5949.11
2019-01-04T05:00:00,5719405,0,0,1413561.12,451315,98.94,829900.31,518370.09,389568.81,0,347596.91,389578.75,53307.52,0,0,145186.7,129930.54,229443.45,396616.59,0,0,0,0,6577251,1.35,0.3,1467063.38,970788.5,643020.81,268843.12,404302.81,359930.34,576736.31,375526.62,0,1550706,213.6,154.55,166.31,54521.2,69096.56,40158.44,55260.84,19796.55,0,0,18174.69,12712.05,23633.25,10146.45,11229.5,10933.68,8777.95,0,0,763.43,697.74,64320.31,79282.98,12909.11,4732.67,1038577.81,10824.66,5949.27
2019-01-04T06:00:00,5719448.5,0,0,1413578.5,451320.72,98.94,829904.19,518375.38,389570.62,0,347600.22,389578.75,53307.76,0,0,145188.19,129931.04,229443.52,396616.69,0,0,0,0,6577326.5,1.35,0.3,1467082.75,970803.62,643023.5,268844.31,404305.28,359931.94,576738.25,375528.41,0,1550735.62,213.6,154.55,166.32,54522.41,69097.95,40158.72,55261.12,19796.73,0,0,18174.99,12712.23,23633.83,10146.6,11229.55,10933.72,8777.95,0,0,763.45,697.75,64321.37,79283.66,12909.14,4732.74,1038600.19,10824.67,5949.44
2019-01-04T07:00:00,5719491.5,0,0,1413596,451326.41,98.94,829908,518380.62,389572.41,0,347603.59,389578.75,53307.92,0,0,145189.62,129931.52,229443.55,396616.75,0,0,0,0,6577403,1.35,0.3,1467103,970818.31,643026.25,268845.5,404307.84,359933.56,576740.25,375530.16,0,1550765.25,213.6,154.55,166.32,54523.61,69099.32,40159.16,55261.6,19796.88,0,0,18175.29,12712.4,23634.52,10146.8,11229.6,10933.76,8778,0,0,763.47,697.77,64322.44,79284.34,12909.18,4732.8,1038622.62,10824.7,5949.62
2019-01-04T08:00:00,5719536,0,0,1413613.62,451332.78,98.94,829911.81,518385.75,389575.44,0,347606.59,389578.75,53308.08,0,0,145191.09,129932,229443.59,396616.84,0,0,0,0,6577482.5,1.35,0.3,1467125.75,970833.31,643028.88,268846.69,404310.41,359935.16,576743.5,375531.91,0,1550794.38,213.6,154.56,166.32,54524.81,69100.7,40159.68,55262.16,19797.06,0,0,18175.59,12712.57,23635.13,10147,11229.6,10933.76,8778.05,0,0,763.48,697.78,64323.51,79285.02,12909.22,4732.87,1038644.12,10824.72,5949.78
2019-01-04T09:00:00,5719599.5,0,0,1413636.62,451341.72,98.94,829915.69,518391.03,389580.81,0,347609.75,389578.75,53308.32,0,0,145193.09,129932.76,229443.66,396623.72,0,0,0,0,6577575.5,1.35,0.3,1467150.75,970851.12,643031.62,268847.81,404312.97,359940.84,576750,375533.84,0,1550824.38,213.6,154.56,166.32,54526.02,69102.08,40160.44,55263,19797.48,0,0,18175.89,12712.96,23635.79,10147.2,11229.65,10933.8,8778.05,0,0,763.5,697.8,64324.58,79286,12909.26,4732.94,1038665.38,10824.74,5949.94
2019-01-04T10:00:00,5719720,0,0,1413677.12,451358.38,98.94,829928.5,518409.12,389593.12,0,347613,389578.75,53308.48,0,0,145194.88,129933.52,229443.72,396629.72,0,0,0,0,6577724.5,1.35,0.3,1467193,970876.81,643034.25,268850.75,404316.41,359955.81,576765.62,375543.19,0,1550856.38,213.6,154.56,166.34,54527.22,69103.47,40161.8,55264.32,19798.56,0,0,18176.19,12713.19,23636.64,10147.4,11229.7,10933.84,8778.1,0,0,763.52,697.81,64325.65,79286.98,12909.3,4733,1038686.38,10824.77,5950.12
2019-01-04T11:00:00,5719850.5,0,0,1413722,451376.44,98.94,829941.62,518430.56,389610,0,347616.12,389578.75,53308.72,0,0,145196.73,129934.28,229443.78,396629.81,0,0,0,0,6577887.5,1.35,0.3,1467239,970905.5,643036.94,268855.31,404321.69,359970.31,576787.25,375552.81,0,1550887.62,213.6,154.56,166.34,54528.43,69104.85,40163.28,55265.44,19799.52,0,0,18176.49,12713.46,23637.32,10147.55,11229.75,10933.88,8778.1,0,0,763.53,697.83,64326.71,79287.94,12909.34,4733.06,1038707.19,10824.78,5950.29
2019-01-04T12:00:00,5719983,0,0,1413769.25,451394.22,98.94,829955.38,518451.84,389626.41,0,347619.19,389578.75,53308.88,0,0,145198.44,129935.04,229443.81,396629.88,0,0,0,0,6578056,1.35,0.3,1467284.5,970935,643039.69,268859.38,404329.28,359984.81,576811.94,375562.31,0,1550919.25,213.6,154.57,166.34,54529.64,69106.24,40164.48,55267.04,19800.57,0,0,18176.76,12713.76,23637.96,10147.75,11229.75,10933.92,8778.15,0,0,763.55,697.84,64327.78,79288.91,12909.37,4733.13,1038728,10825.03,5950.45
2019-01-04T13:00:00,5720118.5,0,0,1413816.12,451411.38,98.94,829967.81,518470.72,389642.81,0,347622.25,389578.75,53309.12,0,0,145201.14,129935.8,229443.88,396636.62,0,0,0,0,6578225,1.35,0.3,1467329,970966.12,643042.31,268863.97,404335.53,359999.44,576834.75,375574,0,1550950.38,213.6,154.57,166.34,54530.84,69107.62,40165.76,55268.28,19801.65,0,0,18177.06,12714.03,23638.56,10147.95,11229.8,10933.96,8778.15,0,0,763.57,697.85,64328.84,79289.88,12909.41,4733.19,1038749.19,10825.06,5950.64
2019-01-04T14:00:00,5720232,0,0,1413857.12,451425.44,98.94,829977.44,518484,389650.88,0,347625.25,389578.75,53309.6,0,0,145204.92,129936.56,229443.94,396649.31,0,0,0,0,6578355,1.35,0.3,1467369.88,970993.69,643044.94,268867.12,404338.09,360003.78,576850.75,375575.91,0,1550981.62,213.6,154.57,166.35,54532.05,69109,40167,55269.56,19802.73,0,0,18177.36,12714.27,23639.23,10148.15,11229.85,10934,8778.2,0,0,763.58,697.87,64329.91,79290.86,12909.45,4733.26,1038770.19,10825.11,5950.8
